date,hour,min,sec,tsu,vol,loc_name,lat,long,dep,mag,death_num,death_de,injury_num,injury_de,damage_mil,damage_de,house_destroyed_num,house_destroyed_de,house_damaged_num,house_damaged_de
2014-02-12,9,19,6,,,CHINA: XINJIANG PROVINCE: YUTIAN,35.905,82.586,10,6.9,,,,,,3,67,2,1001,4
2014-02-26,0,1,29,,,AUSTRALIA: KALGOORLIE,-30.686,121.332,1,4.5,,,,,,1,,,,
2014-03-13,17,7,17,,,JAPAN: SOUTHWESTERN,33.684,131.825,79,6.3,,,18,1,,1,,,,
2014-03-16,21,16,,1,,CHILE: IQUIQUE,-19.965,-70.814,21,6.7,,,,,,1,,,,
2014-03-29,4,10,12,,,"CALIFORNIA: LA HABRA, BREA, FULLERTON",33.863,-117.835,4,5.1,,,,1,10.8,3,,,20,1
2014-04-01,23,46,26,1,,"CHILE: NORTHERN: IQUIQUE, ALTO HOSPICIO",-19.61,-70.769,25,8.2,7,1,,,100,4,,,2600,4
2014-04-03,2,43,11,1,,CHILE: NORTHERN: IQUIQUE,-20.571,-70.493,22,7.7,,,,,,,,,,
2014-04-04,22,40,44,,,CHINA: YUNNAN PROVINCE: XILUODU,28.174,103.619,25,5.4,,,21,1,,2,75,2,2700,4
2014-04-10,23,27,6,,,"NICARAGUA: NAGAROTE, MANAGUA",12.403,-86.378,13,6.1,2,1,250,3,3,2,168,3,2210,4
2014-04-11,7,7,13,,,PAPUA NEW GUINEA: BOUGAINVILLE ISLAND,-6.586,155.049,61,7.1,1,1,,,,1,51,2,,
2014-04-12,20,14,3,1,,SOLOMON ISLANDS,-11.27,162.148,23,7.6,,,,,,,,,,
2014-04-13,12,36,23,1,,SOLOMON ISLANDS,-11.463,162.051,39,7.4,,,,,,,,,,
2014-04-14,5,7,12,,,"NICARAGUA: MANAGUA, CIUDAD SANDINO",12.151,-86.281,10,5.2,,,,1,,1,7,1,,
2014-04-18,14,28,32,1,,MEXICO: GUERRERO; MEXICO CITY,17.397,-100.972,24,7.2,,,,,,1,,,127,2
2014-04-19,13,29,21,1,,PAPUA NEW GUINEA: SOLOMON SEA,-6.755,155.024,43,7.5,,,,,,,,,,
2014-05-05,11,8,42,,,THAILAND: CHIANG RAI,19.656,99.67,6,6.1,1,1,32,1,62,4,20,1,,3
2014-05-08,17,1,21,,,MEXICO: TECPAN,17.235,-100.746,17,6.4,,,,,,1,,,,1
2014-05-08,22,52,23,,,PAKISTAN: NAWABSHAH,26.387,68.358,15,4.5,2,1,70,2,,1,,2,,
2014-05-17,16,46,4,,,GERMANY: HESSE,49.799,8.69,5,3.6,,,,,1.36,2,,,70,2
2014-05-19,0,59,6,,,ALBANIA: BELSH,41.115,19.777,10,5,,,,,,1,,,,1
2014-05-24,9,25,5,,,"GREECE, TURKEY",40.24,25.33,23,6.9,3,1,266,3,450,4,,,,2
2014-05-30,1,20,17,,,CHINA: YUNNAN PROVINCE: YINGJIANG,25,97.845,10,5.9,,,45,1,,4,3390,4,18000,4
2014-06-23,19,20,34,1,,NEW ZEALAND: SSE OF RAOUL ISLAND,-29.977,-177.725,20,6.9,,,,,,,,,,
2014-06-23,20,53,7,1,,ALASKA: ALEUTIAN ISLANDS,51.849,178.735,109,7.9,,,,,,,,,,
2014-07-07,11,23,7,,,MEXICO; GUATEMALA: SAN MARCOS,14.728,-92.578,67,6.9,3,1,33,1,,1,,1,50,1
2014-07-11,19,23,22,1,,JAPAN: SANRIKU,37.005,142.453,20,6.5,,,3,1,,,,,,
2014-07-15,9,8,56,,,OKLAHOMA: HARRAH,35.524,-97.146,5,3.9,,,,,,2,,,,2
2014-07-25,10,55,12,1,,ALASKA: SOUTHEASTERN,58.306,-136.96,10,6.1,,,,,,,,,,
2014-07-29,10,46,7,,,MEXICO: OAXACA,17.682,-95.653,107,6.3,1,1,1,1,,2,,,,2
2014-08-01,4,11,4,,,ALGERIA: ALGIERS,36.841,3.301,30,5.5,6,1,420,3,,,,,,
2014-08-03,8,30,57,,,"CHINA: YUNNAN: LUDIAN: LONGTOUSHAN, ZHAOTONG",27.189,103.409,12,6.2,615,3,3143,4,,3,25800,4,160400,4
2014-08-05,10,23,38,,,SOUTH AFRICA: ORKNEY,-26.99,26.705,5,5.5,1,1,17,1,,2,13,1,1433,4
2014-08-12,19,58,13,,,ECUADOR: QUITO,-0.018,-78.322,12,5.1,2,1,8,1,,1,,,89,2
2014-08-16,22,8,4,,,CHINA: YUNNAN PROVINCE: YONGSHAN,28.125,103.546,10,5,,,6,1,,1,,,337,3
2014-08-18,2,32,2,,,IRAN: ILAM PROVINCE: ABDANAN,32.663,47.673,6,6.2,,,330,2,,1,2700,4,17000,4
2014-08-24,10,20,6,,,"CALIFORNIA: NAPA, VALLEJO",38.216,-122.312,11,6.1,1,1,257,3,700,4,160,3,1034,4
2014-09-20,4,26,52,,,PHILIPPINES: BARANGAY LUAYON,6.864,125.233,26,5.2,,,1,1,,1,15,1,67,2
2014-09-28,2,35,19,,,PERU: PARURO PROVINCE,-13.843,-71.695,10,5.1,8,1,6,1,,1,106,3,,3
2014-10-07,13,50,12,,,CHINA: YUNNAN PROVINCE: YONGPING,23.383,100.47,9,6.1,1,1,323,3,,1,,1,,
2014-10-09,2,14,44,1,,CHILE: EASTER ISLAND REGION,-32.108,-110.811,17,7,,,,,,,,,,
2014-10-14,3,51,46,1,,EL SALVADOR: GULF OF FONSECA,12.526,-88.123,40,7.3,1,1,,,,1,5,1,41,1
2014-11-15,2,32,12,1,,INDONESIA: N. MOLUCCAS ISLANDS,1.893,126.522,45,7.1,,,,,,,,,,
2014-11-22,8,55,58,,,CHINA: SICHUAN PROVINCE: GARZE,30.34,101.737,9,5.9,5,1,65,2,,3,30,1,27400,4
2014-11-22,13,8,42,,,"JAPAN: NAGANO: HAKUBA, OTARI",36.641,137.888,9,6.2,,,45,1,,1,50,1,,2
2014-12-06,10,20,52,,,CHINA: YUNNAN PROVINCE: YONGPING,23.358,100.533,10,5.6,1,1,15,1,,2,434,3,17000,4
2014-12-23,8,0,8,,,ALGERIA: BLIDA,36.492,3.025,7,4.9,,,,1,,1,,,,1
2015-01-14,5,22,23,,,CHINA: SICHUAN PROVINCE: LESHAN,29.353,103.199,10,5.3,,,11,1,,2,,,2000,4
2015-02-16,23,6,27,1,,JAPAN: HONSHU,39.856,142.881,23,6.7,,,,,,,,,,
2015-02-19,13,19,21,1,,VANUATU ISLANDS,-16.431,168.148,10,6.4,,,,,,1,,,,1
2015-02-20,22,37,28,,,CHINA: YUNNAN PROVINCE,23.01,101.755,10,4.5,,,,,,1,,,276,3
2015-02-21,21,21,8,,,BALKANS NW: BOSNIA-HERZEGOVINA:,44.534,18.934,7,3.6,4,1,1,1,,,,,,
2015-02-22,6,43,14,,,CHINA: XINJIANG PROVINCE: SHAWAN,44.133,85.568,12,5.1,,,,,14.65,3,,,1728,4
2015-02-26,21,59,14,,,PAKISTAN: BATTAGRAM,34.671,73.278,30,5.4,,,5,1,,1,,,2,1
2015-02-28,20,10,56,,,PERU: AREQUIPA: CAYLLOMA: CABANACONDE,-15.693,-71.934,10,4.5,,,,,,2,64,2,500,3
2015-03-01,10,24,5,,,"CHINA: YUNNAN PROVINCE: CANGYUAN, GENGMA",23.5,98.9,11,5.5,,,39,1,,3,220,3,15800,4
2015-03-08,20,47,4,,,BALKANS NW: SERBIA: KOSJERIC,44.088,19.861,20,4.4,,,,,,1,,,100,2
2015-03-10,20,55,2,,,"COLOMBIA: ANTIOQUIA, SANTANDER",6.8,-73.01,184,6.2,,,,,,3,180,3,2167,4
2015-03-14,6,14,38,,,CHINA: ANHUI PROVINCE: FUYANG,33.15,115.8,10,4.6,2,1,13,1,,2,155,3,11079,4
2015-03-29,23,48,1,1,,PAPUA NEW GUINEA,-4.729,152.562,41,7.5,,,,,,,,,,
2015-04-20,1,42,38,,,TAIWAN: TAIPEI,24.203,122.316,29,6.4,1,1,1,1,,1,,,19,1
2015-04-25,6,12,35,,,NEPAL: KATHMANDU; INDIA; CHINA; BANGLADESH,28.231,84.731,8,7.8,8200,4,17866,4,10000,4,299588,4,269107,4
2015-05-02,16,51,39,1,,JAPAN: HONSHU: S. OF,31.529,140.213,10,5.7,,,,,,,,,,
2015-05-05,1,44,38,1,,PAPUA NEW GUINEA,-5.462,151.875,55,7.5,,,,,,1,,,,1
2015-05-12,7,6,13,,,NEPAL: DOLAKHA,27.809,86.066,15,7.3,117,3,2800,4,,2,,2,,
2015-05-30,11,23,11,,,JAPAN: BONIN ISLANDS [CHICHIJIMA ISLAND],27.839,140.493,664,7.8,,,12,1,,,,,,
2015-06-04,23,16,31,,,"MALAYSIA: SABAH: LAHAD,DATU,KANAK",5.987,116.541,10,6,18,1,,2,,1,,,23,1
2015-06-28,1,5,56,,,INDIA: KOKRAJHAR,26.638,90.41,26,5.3,,,2,1,,,,,,3
2015-07-03,1,7,1,,,CHINA: S. XINJIANG: HOTAN,37.6,78.2,10,6.4,3,1,263,3,,3,3000,4,,
2015-07-03,6,43,54,,,PHILIPPINES: MINDANAO,10.169,125.891,32,6.1,1,1,,,,,,,,
2015-07-10,4,12,54,1,,SOLOMON ISLANDS,-9.307,158.403,12,6.7,,,,,,,,,,
2015-07-18,2,28,22,1,,SOLOMON ISLANDS,-10.401,165.141,11,7,,,,,,,,,,
2015-07-24,20,59,12,,,PAKISTAN: ABBOTTABAD,33.856,73.193,17,5.1,3,1,1,1,,1,3,1,,
2015-07-27,4,49,,1,,ALASKA,52.214,-169.399,23,6.9,,,,,,,,,,
2015-07-27,21,42,11,,,INDONESIA: PAPUA,-2.629,138.528,48,7,1,1,,,,1,1,1,6,1
2015-07-29,0,11,6,,,COLOMBIA-PANAMA: COLOMBIA: UNGUIA,8.231,-77.315,12,5.9,,,6,1,,1,,,45,1
2015-08-07,1,25,54,,,RWANDA: BUKAVU,-2.141,28.897,11,5.8,3,1,30,1,,,,,,
2015-08-09,7,5,38,,,EL SALVADOR: ALEGRIA,13.668,-88.478,10,4.5,,,4,1,,2,,,92,2
2015-09-16,22,55,26,1,,CHILE: CENTRAL,-31.573,-71.674,22,8.3,7,1,14,1,600,4,2305,4,10044,4
2015-09-24,15,53,,,,INDONESIA: SORONG,-0.59,131.27,10,6.6,,,62,2,,2,,,260,3
2015-10-17,11,33,,,,ARGENTINA: GALPON,-25.442,-64.632,33,5.8,2,1,30,1,,1,15,1,,
2015-10-26,9,9,56,,,AFGHANISTAN: HINDU KUSH,36.524,70.368,231,7.5,399,3,1770,4,109,4,29230,4,79893,4
2015-11-04,3,44,19,,,INDONESIA: EAST NUSA TENGGARA: ALOR,-8.338,124.875,20,6.5,,,,,9,3,,,1468,4
2015-11-07,6,58,30,,,VENEZUELA: MERIDA,8.477,-71.365,14,5.3,1,1,,,,1,33,1,83,2
2015-11-11,1,54,37,1,,CHILE: LA SERENA,-29.439,-72.105,10,6.9,,,,,,,,,,
2015-11-13,20,51,3,1,,JAPAN: KYUSYU ISLAND,31.001,128.873,12,6.7,,,,,,,,,,
2015-11-17,7,10,3,1,,"GREECE: LEFKADA, KEFALONIA, ITHACA",38.67,20.6,11,6.5,2,1,4,1,,2,1,1,,2
2015-11-17,17,29,29,,,KYRGYZSTAN: OSH,40.376,73.204,18,5.6,,,,,,2,200,3,800,3
2015-11-22,20,38,5,,,VENEZUELA: MERIDA,8.48,-71.42,5,5.1,1,1,3,1,,1,,,6,1
2015-11-24,22,45,,,,PERU-BRAZIL,-10.77,-71.41,636,7.6,,,,,,,,,,
2015-11-24,22,50,,,,PERU-BRAZIL,-10.07,-70.98,606,7.6,,,,,,,,,,
2015-12-07,7,51,35,,,TAJIKISTAN,38.211,72.78,22,7.2,2,1,,3,5,2,500,3,,3
2015-12-17,19,49,5,,,MEXICO: COCOTITLAN,15.802,-93.633,85,6.6,2,1,,,,,,,,
2015-12-25,19,14,19,,,AFGHANISTAN; PAKISTAN,36.494,71.126,206,6.3,4,1,97,2,,1,,1,,1
2016-01-03,23,5,27,,,INDIA: IMPAHL,24.804,93.651,55,6.7,13,1,100,2,,1,,,,2
2016-01-16,23,22,4,,,"INDONESIA: MALUKU: BURU, AMBALAU ISLAND",-3.873,127.229,4,5.6,1,1,22,1,,1,,,230,3
2016-01-24,10,30,56,,,ALASKA: KENAI,59.658,-153.452,126,7.1,,,,,,1,4,1,,
2016-01-25,4,23,13,,,MOROCCO: MELILLA,35.649,-3.682,12,6.3,1,1,26,1,,1,,1,,1
2016-02-05,19,57,6,,,TAIWAN: TAINAN,22.97,120.46,10,6.4,117,3,525,3,,3,,1,,1
2016-03-02,12,49,11,1,,INDONESIA: SUMATRA:,-4.952,94.33,24,7.8,,,,,,,,,,
2016-04-10,10,29,12,,,AFGHANISTAN: KHYBER PAKHTUNKHWA,36.473,71.131,212,6.6,6,1,5,1,,1,,,20,1
2016-04-13,13,55,8,,,INDIA: ASSAM; BANGLADESH,23.094,94.865,136,6.9,2,1,170,3,,2,,,4,1
2016-04-15,16,25,22,,,"JAPAN: KUMAMOTO, OITA",32.791,130.754,10,7,50,1,1500,4,12000,4,80000,4,,
2016-04-16,23,58,,1,,"ECUADOR: NEAR WEST COAST: MANABI, ESMERALDAS",0.35,-80.16,17,7.8,663,3,6274,4,3300,4,6998,4,29672,4
2016-04-28,19,33,7,1,,VANUATU ISLANDS,-16.043,167.379,24,7,,,,,,,,,,
2016-05-11,1,15,22,,,CHINA: TIBET (XIZANG PROVINCE),32.022,95.027,8,5.2,,,60,2,,1,,1,,
2016-05-18,16,47,26,,,ECUADOR: MANABI PROVINCE,0.495,-79.616,30,6.9,1,1,162,3,,1,,1,32,1
2016-05-28,23,54,38,,,ALGERIA: MEDEA: MIHOUB,36.431,3.517,11,5.4,,,28,1,,2,,3,,1
2016-06-01,22,56,8,,,INDONESIA: SUMATRA: PESISIR SELATAN,-2.097,100.665,50,6.6,1,1,30,1,,2,,,2663,4
2016-06-07,19,15,33,,,INDONESIA: MALUKU: TERNATE ISLAND,1.279,126.371,31,6.3,,,,,,1,,,,1
2016-07-01,14,59,15,,,TAJIKISTAN: RASHT,38.881,70.559,10,5,,,,,,1,31,1,,
2016-07-29,21,19,14,,,NORTHERN MARIANA ISLANDS,18.543,145.507,196,7.7,,,,,,,,,,
2016-07-31,9,18,17,,,CHINA: GUANGXI PROVINCE,24.134,111.478,25,4.9,,,,,,2,,,200,3
2016-07-31,23,41,28,,,INDONESIA: SUMBAWA ISLAND: WEST NUSA TENGGARA,-8.194,117.814,21,5.6,,,4,1,,2,,,700,3
2016-08-12,1,26,28,1,,NEW CALEDONIA: LOYALTY ISLANDS,-22.477,173.117,16,7.2,,,,,,,,,,
2016-08-15,2,58,,,,PERU: AREQUIPA,-15.64,-71.68,8,5.5,9,1,68,2,,2,605,3,671,3
2016-08-19,7,33,11,1,,SOUTH SANDWICH ISLANDS,-55.285,-31.877,10,7.4,,,,,,,,,,
2016-08-24,1,36,2,,,"ITALY: ACCUMOLI, ARQUATA, AMATRICE",42.704,13.238,4,6.2,299,3,368,3,5500,4,,3,,2
2016-08-24,10,34,58,,,MYANMAR (BURMA): CHAUK,20.923,94.569,82,6.8,4,1,20,1,,2,,,230,3
2016-09-01,16,37,57,1,,NEW ZEALAND: GISBORNE,-37.401,179.055,19,7.1,,,,,,,,,,
2016-09-10,12,27,33,,,TANZANIA: LAKE VICTORIA,-1.03,31.56,40,5.9,19,1,252,3,458,4,1044,4,6281,4
2016-09-11,13,10,7,,,BALKANS NW: MACEDONIA,42.012,21.481,10,5.3,,,30,1,,1,,,,1
2016-09-12,11,32,54,,,SOUTH KOREA: GYEONGJU,35.769,129.227,10,4.6,1,1,14,1,,1,,,106,3
2016-09-23,19,11,56,,,RWANDA: RISUZI; CONGO: UKAVU,-2.65,29.06,10,4.8,3,1,25,1,,1,,1,,
2016-10-01,8,4,34,,,"PAKISTAN: MANSEHRA, NARAN",34.905,73.682,10,5.4,1,1,,2,,1,,2,,
2016-10-21,5,7,23,,,JAPAN: KURAYOSHI,35.374,133.809,10,6.2,,,7,1,,1,2,1,160,3
2016-10-26,19,18,8,,,"ITALY: VISSO, USSITA",42.956,13.067,10,6.1,1,1,,1,,1,,,1001,4
2016-10-30,6,40,18,,,ITALY: NORCIA,42.862,13.096,8,6.6,,,12,1,,1,,1,,1
2016-11-07,1,44,24,,,OKLAHOMA: CUSHING,35.984,-96.798,5,5,,,,1,,1,,,50,1
2016-11-13,11,2,56,1,,NEW ZEALAND: AMBERLEY,-42.757,173.077,53,7.8,2,1,,,,2,,,,1
2016-11-21,20,59,49,1,,JAPAN: NEAR E COAST HONSHU,37.392,141.403,11,6.9,,,,1,,1,,,,
2016-11-24,18,43,48,1,,NICARAGUA,11.96,-88.835,10,7,,,,,,,,,,
2016-11-27,23,35,21,,,"NEPAL: MOUNT AMA DABLAM, CHARIKHARKA",27.806,86.532,10,5.4,1,1,1,1,,1,2,1,,
2016-11-29,20,9,39,,,POLAND: RUDNA,51.613,16.157,5,,8,1,9,1,,1,,,,
2016-12-01,22,40,15,,,"PERU: PUNO, LAMPA",-15.294,-70.823,10,6.2,1,1,17,1,,1,8,1,40,1
2016-12-06,22,3,32,,,INDONESIA: SUMATRA: ACEH: PIDIE JAYA,5.281,96.108,8,6.5,104,3,600,3,233,4,245,3,18752,4
2016-12-08,17,38,46,1,,SOLOMON ISLANDS,-10.665,161.335,41,7.8,1,1,,,,1,191,3,126,3
2016-12-09,19,10,7,1,,SOLOMON ISLANDS,-10.73,161.107,21,6.9,,,,,,,,,,
2016-12-17,10,51,12,1,,PAPUA NEW GUINEA: NEW BRITAIN NEW IRELAND,-4.509,153.45,103,7.9,,,,,,,,,,
2016-12-19,7,11,39,,,ECUADOR: ESMERALDAS,0.816,-79.74,10,5.4,3,1,,,,1,10,1,65,1
2016-12-25,14,22,27,1,,CHILE,-43.416,-73.88,35,7.6,,,,,,1,,,,
2017-01-03,9,9,2,,,INDIA: AMBASA; BANGLADESH,24.015,92.018,32,5.7,3,1,,1,,1,,,,2
2017-01-03,21,52,31,1,,FIJI ISLANDS,-19.326,176.053,17,6.9,,,,,,,,,,
2017-01-06,2,33,29,,,IRAN: KHONJ,28.2,53.107,10,5,4,1,4,1,,1,,,,
2017-01-11,22,6,58,,,MADAGASCAR: ANTSIRABE,-20.16,46.647,7,5.5,2,1,,1,,1,,,,1
2017-01-18,10,14,11,,,ITALY: FARINDOLA,42.601,13.227,7,5.7,29,1,,,,1,,1,,
2017-01-22,4,30,56,1,,PAPUA NEW GUINEA: BOUGAINVILLE ISLAND,-6.214,155.122,136,7.9,2,1,,,,1,,1,,
2017-02-07,22,3,56,,,PAKISTAN: PASNI,25.216,63.272,26,6.3,,,,,,1,,,,1
2017-02-10,14,3,43,,,PHILIPPINES: SURIGAO DEL NORTE,9.911,125.461,15,6.5,8,1,202,3,,2,215,3,3042,4
2017-03-05,0,8,18,,,PHILIPPINES: SURIGAO DEL NORTE,9.831,125.496,11,5.7,1,1,45,1,,1,13,1,,
2017-03-13,14,19,6,,,MYANMAR (BURMA): THARRAWADDY,17.415,95.999,10,5.1,2,1,36,1,,1,,1,,1
2017-04-05,6,9,12,,,IRAN: SEFID SANG,35.8,60.436,13,6.1,2,1,11,1,,1,,,,1
2017-04-08,7,9,27,,,"PHILIPPINES: BATANGAS, CALABARZON",13.725,120.929,43,5.9,,,6,1,,2,506,3,2108,4
2017-04-10,23,53,58,,,"EL SALVADOR: SAN SALVADOR,SOYAPANGO",13.753,-89.16,10,4.8,1,1,3,1,,1,,,,
2017-04-24,21,38,26,1,,CHILE: VALPARAISO,-33.073,-72.051,25,6.9,,,,,,,,,,
2017-04-28,20,23,17,1,,PHILIPPINES: SARANGANI,5.516,125.093,26,6.9,,,,,,1,1,1,,1
2017-05-01,12,31,54,1,,ALASKA: SKAGWAY,59.844,-136.695,2,6.2,,,,,,,,,,
2017-05-10,21,58,22,,,CHINA: XINJIANG: QUZGUN,37.659,75.253,10,5.4,8,1,23,1,,,1500,4,,
2017-05-13,18,1,,,,IRAN: KHORASAN,37.777,57.195,17,5.8,2,1,400,3,,2,,,,4
2017-05-25,9,55,35,,,TANZANIA: MWANZA,-3.054,32.893,10,4.4,1,1,18,1,,,,,,
2017-05-28,11,4,59,,,"TURKEY: MANISA: SARUHANLI, GOLMARMARA",38.765,27.775,1,5,,,,,,2,,,35,1
2017-05-29,14,35,21,,,INDONESIA: SULAWESI: POSO,-1.289,120.453,12,6.8,,,25,1,,2,5,1,348,3
2017-06-12,12,28,38,1,,GREECE: LESBOS,38.932,26.364,10,6.3,1,1,15,1,,2,10,1,250,3
2017-06-14,7,29,5,,,"GUATEMALA: QUETZALTENANGO, SUCHITEPEQUEZ; MEXICO",14.982,-91.988,94,6.9,5,1,30,1,,3,,1,,3
2017-06-21,4,40,,,,NEPAL: DHADING,27.64,85.17,,3.2,1,1,1,1,,,,,,
2017-06-22,12,31,4,,,"GUATEMALA: ESCUINTLA, SUCHITEPEQUEZ, GUATEMALA",13.753,-90.949,47,6.8,,,4,1,,2,,,53,2
2017-06-24,2,37,18,,,MOZAMBIQUE,-19.444,34.509,24,5.6,,,4,1,,1,2,1,2,1
2017-07-06,8,3,57,,,PHILIPPINES: LEYTE,11.114,124.633,7,6.5,3,1,448,3,4.3,2,,1,,1
2017-07-17,23,34,13,1,,RUSSIA: BERING ISLAND,54.472,168.815,11,7.7,,,,,,,,,,
2017-07-18,2,5,19,,,PERU: AREQUIPA,-16.416,-73.636,44,6.4,1,1,1,1,,,,,,
2017-07-20,22,31,12,1,,"TURKEY: BODRUM, DATCA; GREECE: KOS",36.949,27.458,10,6.7,2,1,500,3,,2,,1,,1
2017-08-02,7,15,13,,,CHILE: SANTIAGO,-33.212,-70.626,92,5.4,1,1,,,,,,,,
2017-08-08,13,19,49,,,CHINA: SICHUAN PROVINCE: ABA,33.193,103.855,9,6.5,25,1,525,3,500,4,100,2,72500,4
2017-08-08,23,27,53,,,CHINA: XINGJIANG: BORTALA,44.323,82.837,26,6.3,,,32,1,,2,,,,4
2017-08-11,21,45,9,,,PERU: AREQUIPA,-16.299,-73.474,41,5.6,1,1,,1,,,,,,
2017-08-21,18,57,51,,,ITALY: ISLAND OF ISCHIA,40.78,13.945,9,4.2,2,1,42,1,,,,1,,
2017-08-22,22,26,14,,,PHILIPPINES: LEYTE: ORMOC,11.014,124.736,10,5,2,1,,1,,2,,,56,2
2017-09-08,4,49,19,1,,"MEXICO: OAXACA, CHIAPAS, TABASCO; GUATEMALA",15.022,-93.899,47,8.2,98,2,,3,2300,4,5000,4,53152,4
2017-09-19,18,14,39,,,"MEXICO: MEXICO CITY, MORELOS, PUEBLA",18.584,-98.399,51,7.1,369,3,,3,6000,4,226,3,27792,4
2017-09-23,12,53,2,,,MEXICO: OAXACA,16.737,-94.946,9,6.1,5,1,2,1,,1,11,1,,
2017-09-23,20,47,8,,,PHILIPPINES: MINDANAO: LANAO DEL SUR PROVINCE,7.629,124.874,31,5.7,,,11,1,,2,,,1759,4
2017-10-31,0,42,6,1,,NEW CALEDONIA: LOYALTY ISLANDS,-21.66,169.203,11,6.8,,,,,,,,,,
2017-10-31,11,50,48,,,INDONESIA: MALUKU: AMBON,-3.745,127.752,6,6.1,1,1,,,,1,,,14,1
2017-11-01,2,23,56,1,,NEW CALEDONIA: LOYALTY ISLANDS,-21.63,168.884,10,6.6,,,,,,,,,,
2017-11-12,18,18,17,,,IRAN: KERMANSHAH; IRAQ: KURDISTAN,34.886,45.941,23,7.3,630,3,12900,4,750,4,15500,4,14500,4
2017-11-13,2,28,24,,,COSTA RICA: JACO,9.526,-84.505,20,6.5,2,1,,,,,,,,
2017-11-15,5,29,32,,,SOUTH KOREA: POHANG,36.065,129.27,10,5.4,,,90,2,52,4,,1,1001,4
2017-11-18,16,7,2,,,INDONESIA: NORTH MALUKU: MOROTAI,2.382,128.144,20,5.9,1,1,,,,2,,,294,3
2017-11-19,22,43,29,1,,NEW CALEDONIA: LOYALTY ISLANDS,-21.334,168.683,10,7,,,,,,,,,,
2017-11-23,9,43,34,,,CHINA: CHONGQING: WULONG,29.362,108.104,10,5.1,,,8,1,1.5,2,1,1,30,1
2017-12-01,2,32,46,,,IRAN: KERMAN,30.765,57.331,10,6,,,51,1,,1,,2,,1
2017-12-15,16,47,56,,,INDONESIA: JAVA,-7.734,108.023,92,6.5,4,1,36,1,,2,,,4825,4
2017-12-20,19,57,37,,,IRAN: ALBORZ,35.654,50.949,10,4.9,2,1,115,3,,,,,,
2017-12-27,21,24,33,,,"IRAN: ALBORZ, TEHRAN",35.692,50.9,10,4,1,1,57,2,,,,,,
2018-01-04,10,46,12,,,BALKANS NW: MONTENEGRO: BERANE,42.658,19.883,10,4.9,,,,1,,2,,,,3
2018-01-06,15,22,9,,,IRAN: KERMANSHAH,34.649,45.799,10,5,,,51,2,,,,,,
2018-01-08,,,,,,THE NETHERLANDS: GRONINGEN,53.2,6.6,,3.4,,,,,,2,,,,4
2018-01-10,2,51,31,1,,HONDURAS,17.474,-83.519,10,7.5,,,,,,1,,,7,1
2018-01-11,6,59,31,,,IRAN: KERMANSHAH,33.764,45.749,10,5.5,,,13,1,,1,,,,2
2018-01-14,9,18,45,1,,PERU: YAUCA,-15.776,-74.744,36,7.1,2,1,139,3,,3,259,3,1577,4
2018-01-23,6,34,54,,,INDONESIA: JAVA: BANTEN,-7.196,105.918,44,6,1,1,11,1,,2,,,2760,4
2018-01-23,9,31,42,1,,ALASKA: KODIAK ISLAND,56.046,-149.073,25,7.9,,,,,,1,,,,
2018-01-31,7,7,,,,AFGHANISTAN; PAKISTAN: BALUCHISTAN,36.543,70.816,191,6.1,2,1,15,1,,,,,,
2018-01-31,23,13,21,,,ECUADOR: PASTAZA,-1.756,-77.694,19,5.2,1,1,,,,,,,,1
2018-02-06,15,50,42,,,TAIWAN: HUALIEN,24.174,121.653,11,6.4,17,1,291,3,,2,4,1,,1
2018-02-16,23,39,42,,,MEXICO: OAXACA,16.646,-97.653,25,7.2,13,1,,,,2,,,1000,3
2018-02-25,17,44,43,,,"PAPUA NEW GUINEA: S HIGHLANDS, HELA; INDONESIA",-6.068,142.768,23,7.5,145,3,300,3,61,4,,4,,4
2018-02-28,2,45,45,,,PAPUA NEW GUINEA: S HIGHLANDS,-6.182,142.492,16,6.1,1,1,,,,,,,,
2018-03-04,19,56,18,,,PAPUA NEW GUINEA: S HIGHLANDS,-6.307,142.62,10,6,11,1,,,,,,,,
2018-03-06,14,13,6,,,"PAPUA NEW GUINEA: S HIGHLANDS, HELA",-6.294,142.607,10,6.7,25,1,,,,,1,1,,
2018-04-01,8,35,27,,,IRAN: KERMANSHAH,34.456,45.764,10,5.3,,,54,2,,,,,,
2018-04-03,9,41,27,,,VENEZUELA: MERIDA,8.346,-71.664,10,4.9,,,,,,2,,,28,1
2018-04-07,5,48,38,,,PAPUA NEW GUINEA: HELA,-5.841,142.49,10,6.3,4,1,,,,1,,1,,1
2018-04-08,16,32,31,,,JAPAN: SHIMANE PREFECTURE,35.262,132.541,8,5.6,,,8,1,,,,,429,3
2018-04-10,3,11,31,,,ITALY: MUCCIA,43.093,13.046,5,4.7,,,,,,1,,,,
2018-04-18,6,28,35,,,INDONESIA: JAVA: BANJARNEGARA,-7.21,109.65,4,4.4,3,1,21,1,,2,,,316,3
2018-04-24,0,34,31,,,TURKEY: ADIYAMAN,37.596,38.514,10,5.2,,,39,1,,1,,,,1
2018-05-02,4,8,13,,,IRAN: KOHGILUYEH AND BOYER-AHMAD: SISAKHT,30.715,51.485,10,5.3,,,133,3,,2,,,,1
2018-05-03,11,17,,,,SOUTH AFRICA: WEST RAND,-26.4,27.5,,2.1,7,1,6,1,,,,,,
